WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW3085,2023-08-01,279.54,,
SW3085,2023-09-01,229.05,,
SW3086,2022-10-01,0,,
SW3086,2022-11-01,0,,
SW3086,2022-12-01,0,,
SW3086,2023-01-01,0,,
SW3086,2023-02-01,0,,
SW3086,2023-03-01,1.47,,
SW3086,2023-04-01,0,,
SW3086,2023-05-01,12.25,,
SW3086,2023-06-01,10.6,,
SW3086,2023-07-01,9.79,,
SW3086,2023-08-01,6.71,,
SW3086,2023-09-01,36.43,,
SW3096,2022-10-01,10.68,,
SW3096,2022-11-01,10.05,,
SW3096,2022-12-01,9.75,,
SW3096,2023-01-01,16.75,,
SW3096,2023-02-01,11.6,,
SW3096,2023-03-01,24.57,,
SW3096,2023-04-01,5.4,,
SW3096,2023-05-01,0,,
SW3096,2023-06-01,15.55,,
SW3096,2023-07-01,18.35,,
SW3096,2023-08-01,15.84,,
SW3096,2023-09-01,0.65,,
SW3104,2022-10-01,0,,
SW3104,2022-11-01,0,,
SW3104,2022-12-01,0,,
SW3104,2023-01-01,19.32,,
SW3104,2023-02-01,2.8,,
SW3104,2023-03-01,80.62,,
SW3104,2023-04-01,6.04,,
SW3104,2023-05-01,80.19,,
SW3104,2023-06-01,139.14,,
SW3104,2023-07-01,209.41,,
SW3104,2023-08-01,184.66,,
SW3104,2023-09-01,88.53,,
SW3223,2022-10-01,194.43,,
SW3223,2022-11-01,224.07,,
SW3223,2022-12-01,373.44,,
SW3223,2023-01-01,931.94,,
SW3223,2023-02-01,377.52,,
SW3223,2023-03-01,1618.88,,
SW3223,2023-04-01,693.56,,
SW3223,2023-05-01,2176.76,,
SW3223,2023-06-01,3557.69,,
SW3223,2023-07-01,1671.01,,
SW3223,2023-08-01,963.27,,
SW3223,2023-09-01,1000.69,,
SW3224,2022-10-01,872.74,,
SW3224,2022-11-01,863.26,,
SW3224,2022-12-01,907.98,,
SW3224,2023-01-01,983.37,,
SW3224,2023-02-01,816.61,,
SW3224,2023-03-01,1063.73,,
SW3224,2023-04-01,992.31,,
SW3224,2023-05-01,868.26,,
SW3224,2023-06-01,746.27,,
SW3224,2023-07-01,793.52,,
SW3224,2023-08-01,876.23,,
SW3224,2023-09-01,900.88,,
SW3232,2022-10-01,7.54,,
SW3232,2022-11-01,7.24,,
SW3232,2022-12-01,7.32,,
SW3232,2023-01-01,7.16,,
SW3232,2023-02-01,6.33,,
SW3232,2023-03-01,6.85,,
SW3232,2023-04-01,6.48,,
SW3232,2023-05-01,6.54,,
SW3232,2023-06-01,6.18,,
SW3232,2023-07-01,6.22,,
SW3232,2023-08-01,6.15,,
SW3232,2023-09-01,5.95,,
SW3289,2022-10-01,7540,,
SW3289,2022-11-01,5892,,
SW3289,2022-12-01,4747,,
SW3289,2023-01-01,8516,,
SW3289,2023-02-01,12062,,
SW3289,2023-03-01,25027,,
SW3289,2023-04-01,37047,,
SW3289,2023-05-01,44180,,
SW3289,2023-06-01,40066,,
SW3289,2023-07-01,29021,,
SW3289,2023-08-01,20326,,
SW3289,2023-09-01,22415,,
SW3351,2022-10-01,0,,
SW3351,2022-11-01,0,,
SW3351,2022-12-01,2511.1,,
SW3351,2023-01-01,7533.3,,
SW3351,2023-02-01,11120.96,,
SW3351,2023-03-01,16458.11,,
SW3351,2023-04-01,9331.7,,
SW3351,2023-05-01,8283.23,,
SW3351,2023-06-01,5539.1,,
SW3363,2022-10-01,83.27,,
SW3363,2022-11-01,35.99,,
SW3363,2022-12-01,35.26,,
SW3363,2023-01-01,36.72,,
SW3363,2023-02-01,27.61,,
SW3363,2023-03-01,122.38,,
SW3363,2023-04-01,103.34,,
SW3363,2023-05-01,774.46,,
SW3363,2023-06-01,1038.03,,
SW3363,2023-07-01,1328.67,,
SW3363,2023-08-01,920.28,,
SW3363,2023-09-01,270.55,,
SW3373,2022-10-01,248.23,,
SW3373,2022-11-01,225.89,,
SW3373,2022-12-01,198.63,,
SW3373,2023-01-01,217.2,,
SW3373,2023-02-01,215.85,,
SW3373,2023-03-01,241.15,,
SW3373,2023-04-01,296.23,,
SW3373,2023-05-01,345.06,,
SW3373,2023-06-01,333.49,,
SW3373,2023-07-01,362.81,,
SW3373,2023-08-01,342.44,,
SW3373,2023-09-01,286.12,,
NA,2022-10-01,0,,
NA,2022-11-01,0,,
NA,2022-12-01,0,,
NA,2023-01-01,0,,
NA,2023-02-01,0,,
NA,2023-03-01,5905.42,,
NA,2023-04-01,1691.7,,
NA,2023-05-01,2.7,,
NA,2023-06-01,235.71,,
NA,2023-07-01,0,,
NA,2023-08-01,0,,
NA,2023-09-01,0,,
SW3079,2022-10-01,151.83,,
SW3079,2022-11-01,187.24,,
SW3079,2022-12-01,216.37,,
SW3079,2023-01-01,197.71,,
SW3079,2023-02-01,143.83,,
SW3079,2023-03-01,555.84,,
SW3079,2023-04-01,551.74,,
SW3079,2023-05-01,1325.64,,
SW3079,2023-06-01,2149.16,,
SW3079,2023-07-01,1994,,
SW3079,2023-08-01,1551.85,,
SW3079,2023-09-01,942.31,,
SW3088,2022-10-01,0,,
SW3088,2022-11-01,0,,
SW3088,2022-12-01,0,,
SW3088,2023-01-01,32.84,,
SW3088,2023-02-01,0,,
SW3088,2023-03-01,159.66,,
SW3088,2023-04-01,311.44,,
SW3088,2023-05-01,371.2,,
SW3088,2023-06-01,441.51,,
SW3088,2023-07-01,368.92,,
SW3088,2023-08-01,319.76,,
SW3088,2023-09-01,313.25,,
SW3097,2022-10-01,39.74,,
SW3097,2022-11-01,111.93,,
SW3097,2022-12-01,142.19,,
SW3097,2023-01-01,338.08,,
SW3097,2023-02-01,136.25,,
SW3097,2023-03-01,341.77,,
SW3097,2023-04-01,95.61,,
SW3097,2023-05-01,467.68,,
SW3097,2023-06-01,490.08,,
SW3097,2023-07-01,804,,
SW3097,2023-08-01,323.41,,
SW3097,2023-09-01,201.09,,
SW3099,2022-10-01,0,,
SW3099,2022-11-01,0,,
SW3099,2022-12-01,0,,
SW3099,2023-01-01,0,,
SW3099,2023-02-01,0,,
SW3099,2023-03-01,0,,
SW3099,2023-04-01,0,,
SW3099,2023-05-01,0,,
SW3099,2023-06-01,0,,
SW3099,2023-07-01,0,,
SW3099,2023-08-01,0,,
SW3099,2023-09-01,0,,
SW3102,2022-10-01,0,,
SW3102,2022-11-01,0,,
SW3102,2022-12-01,0,,
SW3102,2023-01-01,0,,
SW3102,2023-02-01,0,,
SW3102,2023-03-01,239.88,,
SW3102,2023-04-01,124.05,,
SW3102,2023-05-01,433.91,,
SW3102,2023-06-01,1087.55,,
SW3102,2023-07-01,1648.38,,
SW3102,2023-08-01,727.32,,
SW3102,2023-09-01,205.14,,
SW3235,2022-10-01,66.19,,
SW3235,2022-11-01,59.57,,
SW3235,2022-12-01,61.49,,
SW3235,2023-01-01,62.99,,
SW3235,2023-02-01,80.13,,
SW3235,2023-03-01,105.52,,
SW3235,2023-04-01,145.32,,
SW3235,2023-05-01,245.95,,
SW3235,2023-06-01,238.07,,
SW3235,2023-07-01,296.72,,
SW3235,2023-08-01,240.73,,
SW3235,2023-09-01,124.8,,
SW3346,2022-10-01,0,,
SW3346,2022-11-01,0,,
SW3346,2022-12-01,0,,
SW3346,2023-01-01,0,,
SW3346,2023-02-01,0,,
SW3346,2023-03-01,8.35,,
SW3346,2023-04-01,76.74,,
SW3346,2023-05-01,119.47,,
SW3346,2023-06-01,125.5,,
SW3346,2023-07-01,145,,
SW3346,2023-08-01,164.16,,
SW3346,2023-09-01,158.14,,
SW3221,2022-10-01,1342.65,,
SW3221,2022-11-01,1392.84,,
SW3221,2022-12-01,1486.42,,
SW3221,2023-01-01,1636.65,,
SW3221,2023-02-01,1317.81,,
SW3221,2023-03-01,1620.23,,
SW3221,2023-04-01,2182.75,,
SW3221,2023-05-01,8679.9,,
SW3221,2023-06-01,15006.77,,
SW3221,2023-07-01,18604.16,,
SW3221,2023-08-01,9349.37,,
SW3221,2023-09-01,4341.78,,
SW3222,2022-10-01,431,,
SW3222,2022-11-01,596.56,,
SW3222,2022-12-01,751.22,,
SW3222,2023-01-01,1190.95,,
SW3222,2023-02-01,706.22,,
SW3222,2023-03-01,582.4,,
SW3222,2023-04-01,439.29,,
SW3222,2023-05-01,4910.51,,
SW3222,2023-06-01,10806.64,,
SW3222,2023-07-01,15071.79,,
SW3222,2023-08-01,5459.48,,
SW3222,2023-09-01,2026.43,,
SW3226,2022-10-01,234.92,,
SW3226,2022-11-01,178.77,,
SW3226,2022-12-01,190.2,,
SW3226,2023-01-01,222.4,,
SW3226,2023-02-01,157.72,,
SW3226,2023-03-01,300.89,,
SW3226,2023-04-01,463.68,,
SW3226,2023-05-01,1637.91,,
SW3226,2023-06-01,2894.6,,
SW3226,2023-07-01,3665.19,,
SW3226,2023-08-01,1918.61,,
SW3226,2023-09-01,974.44,,
SW3231,2022-10-01,17.87,,
SW3231,2022-11-01,18.44,,
SW3231,2022-12-01,18.94,,
SW3231,2023-01-01,19.67,,
SW3231,2023-02-01,18.4,,
SW3231,2023-03-01,21.06,,
SW3231,2023-04-01,21.08,,
SW3231,2023-05-01,22.5,,
SW3231,2023-06-01,22.07,,
SW3231,2023-07-01,72.41,,
SW3231,2023-08-01,123.1,,
SW3231,2023-09-01,121.17,,
SW3080,2022-10-01,68.87,,
SW3080,2022-11-01,73.45,,
SW3080,2022-12-01,80.46,,
SW3080,2023-01-01,109.6,,
SW3080,2023-02-01,62.93,,
SW3080,2023-03-01,128.64,,
SW3080,2023-04-01,69.8,,
SW3080,2023-05-01,286.78,,
SW3080,2023-06-01,200.43,,
SW3080,2023-07-01,185.48,,
SW3080,2023-08-01,160.8,,
SW3080,2023-09-01,115.72,,
SW3095,2022-10-01,128.82,,
SW3095,2022-11-01,168.59,,
SW3095,2022-12-01,188.85,,
SW3095,2023-01-01,328.96,,
SW3095,2023-02-01,160.86,,
SW3095,2023-03-01,340.48,,
SW3095,2023-04-01,200.94,,
SW3095,2023-05-01,851.7,,
SW3095,2023-06-01,2397.38,,
SW3095,2023-07-01,2754.99,,
SW3095,2023-08-01,1441.77,,
SW3095,2023-09-01,971.76,,
SW3093,2022-10-01,0,,
SW3093,2022-11-01,0,,
SW3093,2022-12-01,0,,
SW3093,2023-01-01,0,,
SW3093,2023-02-01,0,,
SW3093,2023-03-01,0.09,,
SW3093,2023-04-01,79.73,,
SW3093,2023-05-01,20.04,,
SW3093,2023-06-01,0,,
SW3093,2023-07-01,0,,
SW3093,2023-08-01,0.11,,
SW3093,2023-09-01,0.08,,
SW3106,2022-10-01,0,,
SW3106,2022-11-01,0,,
SW3106,2022-12-01,0,,
SW3106,2023-01-01,0,,
SW3106,2023-02-01,0,,
SW3106,2023-03-01,0,,
SW3106,2023-04-01,88.71,,
SW3106,2023-05-01,396.49,,
SW3106,2023-06-01,268.92,,
SW3106,2023-07-01,338.5,,
SW3106,2023-08-01,345.1,,
SW3106,2023-09-01,243.26,,
SW3012,2022-10-01,23.9,,
SW3012,2022-11-01,23.7,,
SW3012,2022-12-01,19.06,,
SW3012,2023-01-01,13.42,,
SW3012,2023-02-01,10.14,,
SW3012,2023-03-01,13.26,,
SW3012,2023-04-01,79.82,,
SW3012,2023-05-01,73.75,,
SW3012,2023-06-01,105.24,,
SW3012,2023-07-01,126.76,,
SW3012,2023-08-01,76.13,,
SW3012,2023-09-01,71.68,,
SW3051,2022-10-01,13.88,,
SW3051,2022-11-01,18.82,,
SW3051,2022-12-01,20.3,,
SW3051,2023-01-01,17.07,,
SW3051,2023-02-01,13.78,,
SW3051,2023-03-01,10.98,,
SW3051,2023-04-01,30.97,,
SW3051,2023-05-01,26.87,,
SW3051,2023-06-01,42.77,,
SW3051,2023-07-01,47.64,,
SW3051,2023-08-01,41.47,,
SW3051,2023-09-01,18.69,,
SW3154,2022-10-01,8.16,,
SW3154,2022-11-01,7.49,,
SW3154,2022-12-01,7.17,,
SW3154,2023-01-01,51.05,,
SW3154,2023-02-01,25.94,,
SW3154,2023-03-01,70.84,,
SW3154,2023-04-01,52.26,,
SW3154,2023-05-01,25.76,,
SW3154,2023-06-01,22.25,,
SW3154,2023-07-01,35.14,,
SW3154,2023-08-01,83.71,,
SW3154,2023-09-01,30.36,,
SW3197,2022-10-01,1235.24,,
SW3197,2022-11-01,1022.35,,
SW3197,2022-12-01,951.1,,
SW3197,2023-01-01,1148.4,,
SW3197,2023-02-01,896.55,,
SW3197,2023-03-01,3224.63,,
SW3197,2023-04-01,3955.6,,
SW3197,2023-05-01,4548.63,,
SW3197,2023-06-01,4709.24,,
SW3197,2023-07-01,5530.93,,
SW3197,2023-08-01,4709.68,,
SW3197,2023-09-01,3359.67,,
SW3395,2022-10-01,130.57,,
SW3395,2022-11-01,130.22,,
SW3395,2022-12-01,120.57,,
SW3395,2023-01-01,128.61,,
SW3395,2023-02-01,222.59,,
SW3395,2023-03-01,213.09,,
SW3395,2023-04-01,271.58,,
SW3395,2023-05-01,487.9,,
SW3395,2023-06-01,487.46,,
SW3395,2023-07-01,642.03,,
SW3395,2023-08-01,617.15,,
SW3395,2023-09-01,424.56,,
SW3388,2022-10-01,26.21,,
SW3388,2022-11-01,15.66,,
SW3388,2022-12-01,20,,
SW3388,2023-01-01,25.51,,
SW3388,2023-02-01,23.14,,
SW3388,2023-03-01,26.26,,
SW3388,2023-04-01,96.18,,
SW3388,2023-05-01,124.94,,
SW3388,2023-06-01,99.91,,
SW3388,2023-07-01,185.71,,
SW3388,2023-08-01,135.85,,
SW3388,2023-09-01,91.64,,
SW3035,2022-10-01,33.61,,
SW3035,2022-11-01,16.18,,
SW3035,2022-12-01,13.17,,
SW3035,2023-01-01,6.1,,
SW3035,2023-02-01,7.39,,
SW3035,2023-03-01,57.13,,
SW3035,2023-04-01,101.5,,
SW3035,2023-05-01,118.72,,
SW3035,2023-06-01,94.89,,
SW3035,2023-07-01,152.36,,
SW3035,2023-08-01,147.46,,
SW3035,2023-09-01,76.53,,
SW3067,2022-10-01,138.52,,
SW3067,2022-11-01,87.28,,
SW3067,2022-12-01,77.04,,
SW3067,2023-01-01,77.84,,
SW3067,2023-02-01,75.37,,
SW3067,2023-03-01,248.6,,
SW3067,2023-04-01,418.88,,
SW3067,2023-05-01,380.08,,
SW3067,2023-06-01,570.56,,
SW3067,2023-07-01,804.64,,
SW3067,2023-08-01,642.17,,
SW3067,2023-09-01,603.13,,
SW3067,2022-10-01,126,,
SW3067,2022-11-01,125,,
SW3067,2022-12-01,129,,
SW3067,2023-01-01,114,,
SW3067,2023-02-01,98,,
SW3067,2023-03-01,105,,
SW3067,2023-04-01,110,,
SW3067,2023-05-01,129,,
SW3067,2023-06-01,124,,
SW3067,2023-07-01,127,,
SW3067,2023-08-01,128,,
SW3067,2023-09-01,126,,
SW3403,2022-10-01,43.25,,
SW3403,2022-11-01,84.96,,
SW3403,2022-12-01,46.08,,
SW3403,2023-01-01,33.77,,
SW3403,2023-02-01,28.9,,
SW3403,2023-03-01,26.65,,
SW3403,2023-04-01,35.8,,
SW3403,2023-05-01,42.08,,
SW3403,2023-06-01,90.74,,
SW3403,2023-07-01,142.61,,
SW3403,2023-08-01,113.1,,
SW3403,2023-09-01,77.63,,
SW3047,2022-10-01,93.34,,
SW3047,2022-11-01,129.39,,
SW3047,2022-12-01,182.37,,
SW3047,2023-01-01,165.09,,
SW3047,2023-02-01,200.73,,
SW3047,2023-03-01,238.97,,
SW3047,2023-04-01,421.64,,
SW3047,2023-05-01,698.11,,
SW3047,2023-06-01,649.25,,
SW3047,2023-07-01,573.43,,
SW3047,2023-08-01,591.66,,
SW3047,2023-09-01,478.53,,
SW3170,2022-10-01,10.5,,
SW3170,2022-11-01,8.13,,
SW3170,2022-12-01,8.37,,
SW3170,2023-01-01,7.04,,
SW3170,2023-02-01,8.82,,
SW3170,2023-03-01,14.35,,
SW3170,2023-04-01,162.5,,
SW3170,2023-05-01,78.06,,
SW3170,2023-06-01,262.8,,
SW3170,2023-07-01,288.24,,
SW3170,2023-08-01,134.75,,
SW3170,2023-09-01,51.2,,
SW3413,2022-10-01,97.75,,
SW3413,2022-11-01,120.98,,
SW3413,2022-12-01,97.84,,
SW3413,2023-01-01,85.95,,
SW3413,2023-02-01,97.45,,
SW3413,2023-03-01,77.01,,
SW3413,2023-04-01,127.75,,
SW3413,2023-05-01,181.03,,
SW3413,2023-06-01,193.7,,
SW3413,2023-07-01,196.96,,
SW3413,2023-08-01,137.7,,
SW3413,2023-09-01,106.16,,
SW3013,2022-10-01,0,,
SW3013,2022-11-01,0,,
SW3013,2022-12-01,0,,
SW3013,2023-01-01,0,,
SW3013,2023-02-01,0,,
SW3013,2023-03-01,0,,
SW3013,2023-04-01,0,,
SW3013,2023-05-01,0,,
SW3013,2023-06-01,0,,
SW3013,2023-07-01,0,,
SW3013,2023-08-01,0,,
SW3013,2023-09-01,0,,
SW3016,2022-10-01,271.1,,
SW3016,2022-11-01,259.52,,
SW3016,2022-12-01,269.88,,
SW3016,2023-01-01,240.3,,
SW3016,2023-02-01,295.96,,
SW3016,2023-03-01,392.98,,
SW3016,2023-04-01,789.31,,
SW3016,2023-05-01,1097.93,,
SW3016,2023-06-01,1062.51,,
SW3016,2023-07-01,1155.4,,
SW3016,2023-08-01,1040.47,,
SW3016,2023-09-01,846.64,,
SW3052,2022-10-01,0,,
SW3052,2022-11-01,0,,
SW3052,2022-12-01,0,,
SW3052,2023-01-01,0,,
SW3052,2023-02-01,0,,
SW3052,2023-03-01,46.86,,
SW3052,2023-04-01,13.22,,
SW3052,2023-05-01,0,,
SW3052,2023-06-01,17.9,,
SW3052,2023-07-01,70.72,,
SW3052,2023-08-01,51.18,,
SW3052,2023-09-01,40,,
SW3161,2022-10-01,35.57,,
SW3161,2022-11-01,35.82,,
SW3161,2022-12-01,30.12,,
SW3161,2023-01-01,86.52,,
SW3161,2023-02-01,33.01,,
SW3161,2023-03-01,138.96,,
SW3161,2023-04-01,175.76,,
SW3161,2023-05-01,124.11,,
SW3161,2023-06-01,187.6,,
SW3161,2023-07-01,182.5,,
SW3161,2023-08-01,160.26,,
SW3161,2023-09-01,101.85,,
SW3193,2022-10-01,85.9,,
SW3193,2022-11-01,173.22,,
SW3193,2022-12-01,147.5,,
SW3193,2023-01-01,258.05,,
SW3193,2023-02-01,169.39,,
SW3193,2023-03-01,455.57,,
SW3193,2023-04-01,555.52,,
SW3193,2023-05-01,372.5,,
SW3193,2023-06-01,513.45,,
SW3193,2023-07-01,702.38,,
SW3193,2023-08-01,652.87,,
SW3193,2023-09-01,479.37,,
SW3225,2022-10-01,0,,
SW3225,2022-11-01,0,,
SW3225,2022-12-01,0,,
SW3225,2023-01-01,0,,
SW3225,2023-02-01,0,,
SW3225,2023-03-01,0,,
SW3225,2023-04-01,32.99,,
SW3225,2023-05-01,58.16,,
SW3225,2023-06-01,2.87,,
SW3225,2023-07-01,0,,
SW3225,2023-08-01,0,,
SW3225,2023-09-01,0,,
SW3410,2022-10-01,167.87,,
SW3410,2022-11-01,182.29,,
SW3410,2022-12-01,199.87,,
SW3410,2023-01-01,171.11,,
SW3410,2023-02-01,215.55,,
SW3410,2023-03-01,240.38,,
SW3410,2023-04-01,438.5,,
SW3410,2023-05-01,671.44,,
SW3410,2023-06-01,519.5,,
SW3410,2023-07-01,622.53,,
SW3410,2023-08-01,719.61,,
SW3410,2023-09-01,572.38,,
SW3392,2022-10-01,0.25,,
SW3392,2022-11-01,0,,
SW3392,2022-12-01,0,,
SW3392,2023-01-01,0,,
SW3392,2023-02-01,0,,
SW3392,2023-03-01,0,,
SW3392,2023-04-01,1.52,,
SW3392,2023-05-01,2.15,,
SW3392,2023-06-01,0.33,,
SW3392,2023-07-01,1.83,,
SW3392,2023-08-01,1.55,,
SW3392,2023-09-01,1.87,,
SW3025,2022-10-01,1.5,,
SW3025,2022-11-01,0,,
SW3025,2022-12-01,0,,
SW3025,2023-01-01,0,,
SW3025,2023-02-01,0,,
SW3025,2023-03-01,0,,
SW3025,2023-04-01,1.63,,
SW3025,2023-05-01,4.38,,
SW3025,2023-06-01,7.05,,
SW3025,2023-07-01,10.19,,
SW3025,2023-08-01,5.71,,
SW3025,2023-09-01,5.33,,
SW3066,2022-10-01,157.19,,
SW3066,2022-11-01,76.33,,
SW3066,2022-12-01,138.62,,
SW3066,2023-01-01,88.46,,
SW3066,2023-02-01,45.36,,
SW3066,2023-03-01,197.7,,
SW3066,2023-04-01,101.6,,
SW3066,2023-05-01,148.33,,
SW3066,2023-06-01,213.36,,
SW3066,2023-07-01,226.84,,
SW3066,2023-08-01,296.47,,
SW3066,2023-09-01,149.9,,
SW3166,2022-10-01,0,,
SW3166,2022-11-01,0,,
SW3166,2022-12-01,0,,
SW3166,2023-01-01,0,,
SW3166,2023-02-01,0,,
SW3166,2023-03-01,121.57,,
SW3166,2023-04-01,313.04,,
SW3166,2023-05-01,121.11,,
SW3166,2023-06-01,147.39,,
SW3166,2023-07-01,251.11,,
SW3166,2023-08-01,200.04,,
SW3166,2023-09-01,161.48,,
SW3174,2022-10-01,0,,
SW3174,2022-11-01,0,,
SW3174,2022-12-01,0,,
SW3174,2023-01-01,15.29,,
SW3174,2023-02-01,0,,
SW3174,2023-03-01,166.56,,
SW3174,2023-04-01,141.13,,
SW3174,2023-05-01,241.43,,
SW3174,2023-06-01,101.36,,
SW3174,2023-07-01,312.34,,
SW3174,2023-08-01,238.24,,
SW3174,2023-09-01,233.51,,
SW3206,2022-10-01,25.51,,
SW3206,2022-11-01,0,,
SW3206,2022-12-01,0,,
SW3206,2023-01-01,0,,
SW3206,2023-02-01,0,,
SW3206,2023-03-01,0,,
SW3206,2023-04-01,23.19,,
SW3206,2023-05-01,20.98,,
SW3206,2023-06-01,0,,
SW3206,2023-07-01,17.56,,
SW3206,2023-08-01,20.33,,
SW3206,2023-09-01,12.54,,
SW3317,2022-10-01,12.01,,
SW3317,2022-11-01,8.85,,
SW3317,2022-12-01,7.46,,
SW3317,2023-01-01,21.89,,
SW3317,2023-02-01,9.83,,
SW3317,2023-03-01,129.33,,
SW3317,2023-04-01,74.76,,
SW3317,2023-05-01,104.76,,
SW3317,2023-06-01,86.17,,
SW3317,2023-07-01,185.79,,
SW3317,2023-08-01,119.07,,
SW3317,2023-09-01,79.55,,
SW3364,2022-10-01,126.89,,
SW3364,2022-11-01,56.94,,
SW3364,2022-12-01,10.5,,
SW3364,2023-01-01,77.63,,
SW3364,2023-02-01,48.6,,
SW3364,2023-03-01,88.33,,
SW3364,2023-04-01,180.85,,
SW3364,2023-05-01,234.16,,
SW3364,2023-06-01,284.68,,
SW3364,2023-07-01,180.77,,
SW3364,2023-08-01,215.58,,
SW3364,2023-09-01,185.5,,
SW3398,2022-10-01,184.29,,
SW3398,2022-11-01,151.69,,
SW3398,2022-12-01,156.43,,
SW3398,2023-01-01,111.15,,
SW3398,2023-02-01,108.26,,
SW3398,2023-03-01,230.47,,
SW3398,2023-04-01,327.21,,
SW3398,2023-05-01,395.93,,
SW3398,2023-06-01,395.26,,
SW3398,2023-07-01,477.73,,
SW3398,2023-08-01,417.34,,
SW3398,2023-09-01,230.76,,
SW3407,2022-10-01,0,,
SW3407,2022-11-01,0,,
SW3407,2022-12-01,0,,
SW3407,2023-01-01,0,,
SW3407,2023-02-01,0,,
SW3407,2023-03-01,1.03,,
SW3407,2023-04-01,5.46,,
SW3407,2023-05-01,18.18,,
SW3407,2023-06-01,15.65,,
SW3407,2023-07-01,4.44,,
SW3407,2023-08-01,1.78,,
SW3407,2023-09-01,0.41,,
SW3390,2022-10-01,12.54,,
SW3390,2022-11-01,15.68,,
SW3390,2022-12-01,12.42,,
SW3390,2023-01-01,12.31,,
SW3390,2023-02-01,14.93,,
SW3390,2023-03-01,6.36,,
SW3390,2023-04-01,39.41,,
SW3390,2023-05-01,32.61,,
SW3390,2023-06-01,33.57,,
SW3390,2023-07-01,27,,
SW3390,2023-08-01,9.28,,
SW3390,2023-09-01,35.67,,
SW3345,2022-10-01,42.67,,
SW3345,2022-11-01,11.74,,
SW3345,2022-12-01,0.63,,
SW3345,2023-01-01,0.67,,
SW3345,2023-02-01,1.8,,
SW3345,2023-03-01,2.99,,
SW3345,2023-04-01,30.87,,
SW3345,2023-05-01,44.71,,
SW3345,2023-06-01,41.46,,
SW3345,2023-07-01,42.51,,
SW3345,2023-08-01,36.91,,
SW3345,2023-09-01,35.44,,
SW3021,2022-10-01,0,,
SW3021,2022-11-01,0,,
SW3021,2022-12-01,0,,
SW3021,2023-01-01,2.58,,
SW3021,2023-02-01,0,,
SW3021,2023-03-01,0,,
SW3021,2023-04-01,301.3,,
SW3021,2023-05-01,318.21,,
SW3021,2023-06-01,45.94,,
SW3021,2023-07-01,185.68,,
SW3021,2023-08-01,102.11,,
SW3021,2023-09-01,6.11,,
SW3039,2022-10-01,38.55,,
SW3039,2022-11-01,41.13,,
SW3039,2022-12-01,40.39,,
SW3039,2023-01-01,53.04,,
SW3039,2023-02-01,37.52,,
SW3039,2023-03-01,73.35,,
SW3039,2023-04-01,47.1,,
SW3039,2023-05-01,49.62,,
SW3039,2023-06-01,49.44,,
SW3039,2023-07-01,71.79,,
SW3039,2023-08-01,73.43,,
SW3039,2023-09-01,47.42,,
SW3186,2022-10-01,1732,,
SW3186,2022-11-01,1412.65,,
SW3186,2022-12-01,1173.55,,
SW3186,2023-01-01,1869.19,,
SW3186,2023-02-01,1354.28,,
SW3186,2023-03-01,4533.88,,
SW3186,2023-04-01,6637.16,,
SW3186,2023-05-01,4678.35,,
SW3186,2023-06-01,1543.57,,
SW3186,2023-07-01,1865.03,,
SW3186,2023-08-01,4616.16,,
SW3186,2023-09-01,5060.25,,
SW3027,2022-10-01,0.3,,
SW3027,2022-11-01,0.05,,
SW3027,2022-12-01,0,,
SW3027,2023-01-01,0,,
SW3027,2023-02-01,0,,
SW3027,2023-03-01,0,,
SW3027,2023-04-01,26.49,,
SW3027,2023-05-01,28.38,,
SW3027,2023-06-01,28.22,,
SW3027,2023-07-01,692.89,,
SW3027,2023-08-01,339.27,,
SW3027,2023-09-01,41.76,,
SW3008,2022-10-01,7.44,,
SW3008,2022-11-01,16.12,,
SW3008,2022-12-01,26.67,,
SW3008,2023-01-01,9.89,,
SW3008,2023-02-01,0.73,,
SW3008,2023-03-01,10.27,,
SW3008,2023-04-01,34.18,,
SW3008,2023-05-01,67.91,,
SW3008,2023-06-01,96.74,,
SW3008,2023-07-01,119.2,,
SW3008,2023-08-01,107,,
SW3008,2023-09-01,140.02,,
SW3017,2022-10-01,23.86,,
SW3017,2022-11-01,26.84,,
SW3017,2022-12-01,33.12,,
SW3017,2023-01-01,28.02,,
SW3017,2023-02-01,24.28,,
SW3017,2023-03-01,61.7,,
SW3017,2023-04-01,120.25,,
SW3017,2023-05-01,189.58,,
SW3017,2023-06-01,223.99,,
SW3017,2023-07-01,218.78,,
SW3017,2023-08-01,131.12,,
SW3017,2023-09-01,122.01,,
SW3048,2022-10-01,35.72,,
SW3048,2022-11-01,15,,
SW3048,2022-12-01,15.51,,
SW3048,2023-01-01,27.06,,
SW3048,2023-02-01,21.29,,
SW3048,2023-03-01,50.66,,
SW3048,2023-04-01,101.15,,
SW3048,2023-05-01,94.26,,
SW3048,2023-06-01,80.35,,
SW3048,2023-07-01,87.25,,
SW3048,2023-08-01,76.25,,
SW3048,2023-09-01,41.95,,
SW3187,2022-10-01,938.94,,
SW3187,2022-11-01,828.04,,
SW3187,2022-12-01,845.45,,
SW3187,2023-01-01,730.34,,
SW3187,2023-02-01,771.95,,
SW3187,2023-03-01,1127.18,,
SW3187,2023-04-01,2600.3,,
SW3187,2023-05-01,3587.23,,
SW3187,2023-06-01,3665.37,,
SW3187,2023-07-01,3819.95,,
